,placeLabel,placeLabelE,heritage,longitude,latitude,UNESCO,image,wikicode,wiki_links,Nbwikis,LgWiki,LgWrdContent,NbPhotos,TotalWords
402,Barrage de Kasserine,Kasserine Dam,0,8.80055556,35.16583333,0,http://commons.wikimedia.org/wiki/Special:FilePath/BARRAGE%20DE%20KASSERINE.jpg,Q1735247,https://ar.wikipedia.org/wiki/%D8%B3%D8%AF_%D8%A7%D9%84%D9%82%D8%B5%D8%B1%D9%8A%D9%86; https://de.wikipedia.org/wiki/Kasserine-Staudamm; https://en.wikipedia.org/wiki/Kasserine_Dam; https://fa.wikipedia.org/wiki/%D8%B3%D8%AF_%D9%82%D8%B5%D8%B1%DB%8C%D9%86; https://fr.wikipedia.org/wiki/Barrage_romain_de_Kasserine,5.0,https://ar.wikipedia.org/wiki/%D8%B3%D8%AF_%D8%A7%D9%84%D9%82%D8%B5%D8%B1%D9%8A%D9%86,233.0,4.0,1324.0
403,Acholla,Acholla,0,11.020575,35.0796,0,http://commons.wikimedia.org/wiki/Special:FilePath/Tunisie%20Acholla.jpg,Q17379233,https://ar.wikipedia.org/wiki/%D8%A3%D9%83%D9%88%D9%84%D8%A7; https://arz.wikipedia.org/wiki/%D8%A7%D9%83%D9%88%D9%84%D8%A7_(%D9%85%D9%88%D9%82%D8%B9_%D8%A7%D8%AB%D8%B1%D9%89_%D9%81%D9%89_%D9%88%D9%84%D8%A7%D9%8A%D9%87_%D8%B5%D9%81%D8%A7%D9%82%D8%B3); https://ca.wikipedia.org/wiki/Acol%C2%B7la; https://commons.wikimedia.org/wiki/Category:Acholla; https://en.wikipedia.org/wiki/Acholla; https://es.wikipedia.org/wiki/Acholla; https://fr.wikipedia.org/wiki/Acholla; https://pl.wikipedia.org/wiki/Acholla,8.0,https://ca.wikipedia.org/wiki/Acol%C2%B7la,423.0,2.0,1337.0
404,Bab Jebli Jedid,Bab Jebli Jedid,0,10.759037,34.737175,0,http://commons.wikimedia.org/wiki/Special:FilePath/Bab%20Jebli%20Jedid%20-%20Sfax%20-1-%20%D8%A8%D8%A7%D8%A8%20%D8%A7%D9%84%D8%AC%D8%A8%D9%84%D9%8A%20%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF.jpg,Q46385872,https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D8%AC%D8%A8%D9%84%D9%8A_%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF; https://arz.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D8%AC%D8%A8%D9%84%D9%89_%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF; https://commons.wikimedia.org/wiki/Category:Bab_Jebli_Jedid; https://en.wikipedia.org/wiki/Bab_Jebli_Jedid; https://fr.wikipedia.org/wiki/Bab_Jebli_Jedid; https://uz.wikipedia.org/wiki/Bab_Jabaliy_Jadid,6.0,https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D8%AC%D8%A8%D9%84%D9%8A_%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF,65.0,6.0,12439.0
405,Bab Gharbi,Bab Gharbi,0,10.757706,34.734844,0,http://commons.wikimedia.org/wiki/Special:FilePath/Bab%20Gharbi%20-%20Sfax-1-%20%D8%A7%D9%84%D8%A8%D8%A7%D8%A8%20%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A.jpg,Q45206340,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A; https://arz.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%89; https://commons.wikimedia.org/wiki/Category:Bab_Gharbi; https://de.wikipedia.org/wiki/Bab_Gharbi; https://en.wikipedia.org/wiki/Bab_Gharbi; https://fr.wikipedia.org/wiki/Bab_Gharbi; https://uz.wikipedia.org/wiki/Bab_G%CA%BBarbiy,7.0,https://uz.wikipedia.org/wiki/Bab_G%CA%BBarbiy,258.0,4.0,37727.0
406,Synagogue Beth-El,Beth-El Synagogue,0,10.758126,34.732278,0,http://commons.wikimedia.org/wiki/Special:FilePath/Tunisie%20Synagoge%20Sfax.jpg,Q28055921,https://ar.wikipedia.org/wiki/%D9%83%D9%86%D9%8A%D8%B3_%D8%A8%D9%8A%D8%AA_%D8%A5%D9%8A%D9%84_(%D8%B5%D9%81%D8%A7%D9%82%D8%B3); https://arz.wikipedia.org/wiki/%D9%83%D9%86%D9%8A%D8%B3_%D8%A8%D9%8A%D8%AA_%D8%A5%D9%8A%D9%84_(%D8%B5%D9%81%D8%A7%D9%82%D8%B3); https://commons.wikimedia.org/wiki/Category:Beth_El_Synagogue_(Sfax); https://fr.wikipedia.org/wiki/Synagogue_Beth-El_de_Sfax; https://he.wikipedia.org/wiki/%D7%91%D7%99%D7%AA_%D7%94%D7%9B%D7%A0%D7%A1%D7%AA_%D7%91%D7%99%D7%AA-%D7%90%D7%9C_(%D7%A1%D7%A4%D7%A7%D7%A1),5.0,https://fr.wikipedia.org/wiki/Synagogue_Beth-El_de_Sfax,260.0,4.0,14080.0
407,MosquÃ©e Sidi El Bahri,Sidi El Bahri Mosque,1,10.761727,34.734576,0,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20Djama-el-Bahri%201.jpg,Q42763192,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A; https://arz.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%B3%D9%8A%D8%AF%D9%89_%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%89; https://commons.wikimedia.org/wiki/Category:Sidi_El_Bahri_Mosque; https://en.wikipedia.org/wiki/Sidi_El_Bahri_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Sidi_El_Bahri,5.0,https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Sidi_El_Bahri,472.0,3.0,38199.0
408,Kasbah de Sfax,Kasbah of Sfax,0,10.7588,34.7335,0,http://commons.wikimedia.org/wiki/Special:FilePath/Kasbah%20of%20Sfax.jpg,Q22689188,https://ar.wikipedia.org/wiki/%D9%82%D8%B5%D8%A8%D8%A9_%D8%B5%D9%81%D8%A7%D9%82%D8%B3; https://commons.wikimedia.org/wiki/Category:Kasbah_of_Sfax; https://en.wikipedia.org/wiki/Kasbah_of_Sfax; https://fr.wikipedia.org/wiki/Kasbah_de_Sfax,4.0,https://en.wikipedia.org/wiki/Kasbah_of_Sfax,682.0,5.0,682.0
409,Ãglise Saint-Pierre et Saint-Paul de Sfax,Saint Peter and Saint Paul Church (Sfax),0,10.76071667,34.73197778,0,http://commons.wikimedia.org/wiki/Special:FilePath/Nouvelle%20%C3%A9glise%20de%20Sfax.jpg,Q30728589,https://commons.wikimedia.org/wiki/Category:Saint_Peter_and_Saint_Paul_Church_(Sfax); https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre-et-Saint-Paul_de_Sfax,2.0,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre-et-Saint-Paul_de_Sfax,1786.0,4.0,7643.0
410,Borj Ressas,orj Ressas,0,10.7611245,34.7340346,0,http://commons.wikimedia.org/wiki/Special:FilePath/Murailles%20de%20la%20m%C3%A9dina%20de%20Sfax%20Walls%20of%20the%20Medina%20of%20Sfax%2002.jpg,Q60573982,https://ar.wikipedia.org/wiki/%D8%A8%D8%B1%D8%AC_%D8%A7%D9%84%D8%B1%D8%B5%D8%A7%D8%B5; https://fr.wikipedia.org/wiki/Borj_Ressas,2.0,https://ar.wikipedia.org/wiki/%D8%A8%D8%B1%D8%AC_%D8%A7%D9%84%D8%B1%D8%B5%D8%A7%D8%B5,50.0,3.0,4410.0
411,AmphithÃ©Ã¢tre d'El Jem,Roman amphitheatre of El Jem,1,10.7069,35.296398,0,http://commons.wikimedia.org/wiki/Special:FilePath/Amphi%20El%20Jem.jpg,Q2914326,https://ar.wikipedia.org/wiki/%D9%82%D8%B5%D8%B1_%D8%A7%D9%84%D8%AC%D9%85; https://ast.wikipedia.org/wiki/Anfiteatru_d%27El_Djem; https://az.wikipedia.org/wiki/%C6%8Fl-C%C9%99m_amfiteatr%C4%B1; https://ca.wikipedia.org/wiki/Amfiteatre_d%27El_Djem; https://commons.wikimedia.org/wiki/Category:Amphitheatre_of_El_Jem; https://cy.wikipedia.org/wiki/Amffitheatr_El_Jem; https://de.wikipedia.org/wiki/Amphitheater_von_El_Djem; https://el.wikipedia.org/wiki/%CE%91%CE%BC%CF%86%CE%B9%CE%B8%CE%AD%CE%B1%CF%84%CF%81%CE%BF_%CF%84%CE%B7%CF%82_%CE%95%CE%BB_%CE%A4%CE%B6%CE%B5%CE%BC; https://en.wikipedia.org/wiki/Amphitheatre_of_El_Jem; https://es.wikipedia.org/wiki/Anfiteatro_de_El_Djem; https://fa.wikipedia.org/wiki/%D8%A2%D9%85%D9%81%DB%8C%E2%80%8C%D8%AA%D8%A6%D8%A7%D8%AA%D8%B1_%D8%A7%D9%84%D8%AC%D9%85; https://fi.wikipedia.org/wiki/El_Jemin_amfiteatteri; https://fr.wikipedia.org/wiki/Amphith%C3%A9%C3%A2tre_d%27El_Jem; https://gl.wikipedia.org/wiki/Anfiteatro_de_El_Djem; https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%9E%D7%A4%D7%99%D7%AA%D7%99%D7%90%D7%98%D7%A8%D7%95%D7%9F_%D7%91%D7%90%D7%9C_%D7%92%27%D7%9D; https://hr.wikipedia.org/wiki/Amfiteatar_u_El_D%C5%BEemu; https://hy.wikipedia.org/wiki/%D4%B7%D5%AC_%D5%8B%D5%A5%D5%B4%D5%AB_%D5%A1%D5%B4%D6%86%D5%AB%D5%A9%D5%A1%D5%BF%D6%80%D5%B8%D5%B6; https://id.wikipedia.org/wiki/Amfiteater_El_Jem; https://it.wikipedia.org/wiki/Anfiteatro_romano_di_El_Jem; https://ko.wikipedia.org/wiki/%EC%97%98%EC%A0%AC_%EC%9B%90%ED%98%95%EA%B2%BD%EA%B8%B0%EC%9E%A5; https://lb.wikipedia.org/wiki/Amphitheater_vun_El_Jem; https://mk.wikipedia.org/wiki/%D0%95%D0%BB%D1%9F%D0%B5%D0%BC%D1%81%D0%BA%D0%B8_%D0%B0%D0%BC%D1%84%D0%B8%D1%82%D0%B5%D0%B0%D1%82%D0%B0%D1%80; https://ml.wikipedia.org/wiki/%E0%B4%86%E0%B4%82%E0%B4%AB%E0%B4%BF%E0%B4%A4%E0%B4%BF%E0%B4%AF%E0%B5%87%E0%B4%B1%E0%B5%8D%E0%B4%B1%E0%B5%BC_%E0%B4%93%E0%B4%AB%E0%B5%8D_%E0%B4%8E%E0%B5%BD_%E0%B4%9C%E0%B5%86%E0%B4%82; https://ms.wikipedia.org/wiki/Perani_El_Djem; https://mt.wikipedia.org/wiki/Anfiteatru_ta%27_El_Jem; https://my.wikipedia.org/wiki/%E1%80%A1%E1%80%9A%E1%80%BA%E1%80%9C%E1%80%BA%E1%80%82%E1%80%BB%E1%80%99%E1%80%BA_%E1%80%9C%E1%80%B1%E1%80%9F%E1%80%AC%E1%80%95%E1%80%BC%E1%80%84%E1%80%BA_%E1%80%95%E1%80%BC%E1%80%87%E1%80%AC%E1%80%90%E1%80%BA%E1%80%9B%E1%80%AF%E1%80%B6; https://nl.wikipedia.org/wiki/Amfitheater_van_El_Djem; https://no.wikipedia.org/wiki/Amfiteateret_i_El_Jem; https://pl.wikipedia.org/wiki/Amfiteatr_w_Al-D%C5%BCamm; https://pt.wikipedia.org/wiki/Anfiteatro_de_El_Jem; https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D1%84%D0%B8%D1%82%D0%B5%D0%B0%D1%82%D1%80_%D0%B2_%D0%AD%D0%BB%D1%8C-%D0%94%D0%B6%D0%B5%D0%BC%D0%B5; https://sh.wikipedia.org/wiki/Amfiteatar_u_El_D%C5%BEemu; https://sr.wikipedia.org/wiki/Amfiteatar_u_El_D%C5%BEemu; https://sv.wikipedia.org/wiki/Amfiteatern_i_El_Jem; https://tr.wikipedia.org/wiki/El_Cem_Amfitiyatrosu; https://uk.wikipedia.org/wiki/%D0%90%D0%BC%D1%84%D1%96%D1%82%D0%B5%D0%B0%D1%82%D1%80_%D0%B2_%D0%95%D0%BB%D1%8C-%D0%94%D0%B6%D0%B5%D0%BC%D1%96; https://vi.wikipedia.org/wiki/Nh%C3%A0_h%C3%A1t_v%C3%B2ng_tr%C3%B2n_c%E1%BB%A7a_El_Jem; https://zh.wikipedia.org/wiki/%E5%9F%83%E5%B0%94%E6%9D%B0%E5%A7%86%E5%9C%86%E5%BD%A2%E5%89%A7%E5%9C%BA,38.0,https://ast.wikipedia.org/wiki/Anfiteatru_d%27El_Djem,4525.0,31.0,42995.0
412,Thysdrus,Thysdrus,0,10.70805556,35.29,0,http://commons.wikimedia.org/wiki/Special:FilePath/Thysdrus%20rebatel%201875.jpg,Q17097490,https://arz.wikipedia.org/wiki/%D8%AB%D9%8A%D8%B3%D8%AF%D8%B1%D9%88%D8%B3; https://en.wikipedia.org/wiki/Thysdrus,2.0,https://arz.wikipedia.org/wiki/%D8%AB%D9%8A%D8%B3%D8%AF%D8%B1%D9%88%D8%B3,49.0,3.0,1386.0
413,MausolÃ©e de l'imam Mezri,Zaouia of Imam Mezri,1,10.830867,35.77667,0,http://commons.wikimedia.org/wiki/Special:FilePath/Mausol%C3%A9e%20Imam%20Mezri%2C%20Monastir%2C%20septembre%202013%2C%2003.jpg,Q20396670,https://ar.wikipedia.org/wiki/%D8%B6%D8%B1%D9%8A%D8%AD_%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85_%D8%A7%D9%84%D9%85%D8%A7%D8%B2%D8%B1%D9%8A; https://commons.wikimedia.org/wiki/Category:Zaouia_of_Imam_Mezri,2.0,https://ar.wikipedia.org/wiki/%D8%B6%D8%B1%D9%8A%D8%AD_%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85_%D8%A7%D9%84%D9%85%D8%A7%D8%B2%D8%B1%D9%8A,52.0,8.0,13768.0
414,Grande MosquÃ©e de Monastir,Great Mosque of Monastir,1,10.833599,35.775633,0,http://commons.wikimedia.org/wiki/Special:FilePath/Great%20Mosque%20Monastir.jpg,Q3114981,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9_%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1_%D8%A8%D8%A7%D9%84%D9%85%D9%86%D8%B3%D8%AA%D9%8A%D8%B1; https://arz.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9_%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1_%D8%A8%D8%A7%D9%84%D9%85%D9%86%D8%B3%D8%AA%D9%8A%D8%B1; https://commons.wikimedia.org/wiki/Category:Great_Mosque_of_Monastir; https://en.wikipedia.org/wiki/Great_Mosque_of_Monastir; https://fr.wikipedia.org/wiki/Grande_Mosqu%C3%A9e_de_Monastir; https://ms.wikipedia.org/wiki/Masjid_Raya_Monastir; https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B0%D1%8F_%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C_%D0%9C%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D0%B8%D1%80%D0%B0; https://tr.wikipedia.org/wiki/M%C3%BCnestir_Ulu_Camii; https://uk.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0_%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C_%D0%9C%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D0%B8%D1%80%D0%B0,9.0,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9_%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1_%D8%A8%D8%A7%D9%84%D9%85%D9%86%D8%B3%D8%AA%D9%8A%D8%B1,432.0,16.0,6287.0
